year,quarter,t,country,iso3,GDPnomunsa,GDPnomsa,GDPrealunsa,GDPrealsa,empl,empl_source,empl_q,empl_interp,empl_annual,realGDP_empl
2003,1,2003q1,Kazakhstan,KAZ,1051976.92754003,1051976.92754003,1536700,1536700,6891.416242816106,interpolated from annual,,6891.416242816106,6985.2,.22298755
2003,2,2003q2,Kazakhstan,KAZ,1087743.88329697,1087743.88329697,1573100,1573100,6960.589900343895,interpolated from annual,,6960.589900343895,6985.2,.22600096
2003,3,2003q3,Kazakhstan,KAZ,1200149.35789884,1200149.35789884,1601500,1601500,7019.786828763895,interpolated from annual,,7019.786828763895,6985.2,.22814083
2003,4,2003q4,Kazakhstan,KAZ,1253352.14655083,1253352.14655083,1602100,1602100,7069.007028076105,interpolated from annual,,7069.007028076105,6985.2,.2266372
2004,1,2004q1,Kazakhstan,KAZ,1401498.60237523,1401498.60237523,1681500,1681500,7111.509800414966,interpolated from annual,,7111.509800414966,7181.8,.23644768
2004,2,2004q2,Kazakhstan,KAZ,1413300.85350963,1413300.85350963,1713500,1713500,7160.683550929753,interpolated from annual,,7160.683550929753,7181.8,.2392928
2004,3,2004q3,Kazakhstan,KAZ,1514770.26382071,1514770.26382071,1737000,1737000,7206.386875257395,interpolated from annual,,7206.386875257395,7181.8,.24103619
2004,4,2004q4,Kazakhstan,KAZ,1519190.43812589,1519190.43812589,1787400,1787400,7248.619773397892,interpolated from annual,,7248.619773397892,7181.8,.24658488
2005,1,2005q1,Kazakhstan,KAZ,1823514.51286547,1823514.51286547,1840400,1840400,7287.33125,interpolated from annual,,7287.33125,,.25254786
2005,2,2005q2,Kazakhstan,KAZ,1825700.74299052,1825700.74299052,1861000,1861000,7329.54375,interpolated from annual,,7329.54375,,.25390393
2005,3,2005q3,Kazakhstan,KAZ,1885609.28836094,1885609.28836094,1905800,1905800,7371.756249999999,interpolated from annual,,7371.756249999999,,.25852728
2005,4,2005q4,Kazakhstan,KAZ,2015842.61876782,2015842.61876782,1983500,1983500,7413.96875,interpolated from annual,,7413.96875,,.26753551
2006,1,2006q1,Kazakhstan,KAZ,2283613.58377622,2283613.58377622,1988000,1988000,7456.18125,interpolated from annual,,7456.18125,,.26662442
2006,2,2006q2,Kazakhstan,KAZ,2426278.58270562,2426278.58270562,2070200,2070200,7498.393749999999,interpolated from annual,,7498.393749999999,,.27608579
2006,3,2006q3,Kazakhstan,KAZ,2523701.9399239,2523701.9399239,2159100,2159100,7540.60625,interpolated from annual,,7540.60625,,.28632978
2006,4,2006q4,Kazakhstan,KAZ,2870829.56509672,2870829.56509672,2185600,2185600,7582.818749999999,interpolated from annual,,7582.818749999999,,.28823054
2007,1,2007q1,Kazakhstan,KAZ,2893210.14924062,2893210.14924062,2213300,2213300,7625.031249999999,interpolated from annual,,7625.031249999999,,.29026768
2007,2,2007q2,Kazakhstan,KAZ,3159833.60525038,3159833.60525038,2277700,2277700,7667.24375,interpolated from annual,,7667.24375,,.29706895
2007,3,2007q3,Kazakhstan,KAZ,3287047.04320324,3287047.04320324,2351700,2351700,7709.456249999999,interpolated from annual,,7709.456249999999,,.30504096
2007,4,2007q4,Kazakhstan,KAZ,3369142.85852637,3369142.85852637,2308100,2308100,7751.66875,interpolated from annual,,7751.66875,,.29775524
2008,1,2008q1,Kazakhstan,KAZ,3743453.82585003,3743453.82585003,2361500,2361500,7809.118682010586,interpolated from annual,,7809.118682010586,7857.2,.30240288
2008,2,2008q2,Kazakhstan,KAZ,4177533.68799124,4177533.68799124,2396500,2396500,7851.413709582936,interpolated from annual,,7851.413709582936,7857.2,.30523166
2008,3,2008q3,Kazakhstan,KAZ,4490323.20530579,4490323.20530579,2390900,2390900,7878.347513786176,interpolated from annual,,7878.347513786176,7857.2,.30347735
2008,4,2008q4,Kazakhstan,KAZ,3587616.91221253,3587616.91221253,2303900,2303900,7889.920094620304,interpolated from annual,,7889.920094620304,7857.2,.29200548
2009,1,2009q1,Kazakhstan,KAZ,3634243.65852096,3634243.65852096,2319000,2319000,7865.598409257978,interpolated from annual,,7865.598409257978,7903.4,.29482818
2009,2,2009q2,Kazakhstan,KAZ,3901771.10505984,3901771.10505984,2337700,2337700,7877.118419101524,interpolated from annual,,7877.118419101524,7903.4,.29677096
2009,3,2009q3,Kazakhstan,KAZ,4416493.361415111,4416493.361415111,2412600,2412600,7909.160004921771,interpolated from annual,,7909.160004921771,7903.4,.30503872
2009,4,2009q4,Kazakhstan,KAZ,4743185.43635677,4743185.43635677,2496900,2496900,7961.723166718722,interpolated from annual,,7961.723166718722,7903.4,.31361303
2010,1,2010q1,Kazakhstan,KAZ,4842801.28235325,4842801.28235325,2497400,2497400,8038.047548628298,interpolated from annual,,8038.047548628298,8114.2,.31069735
2010,2,2010q2,Kazakhstan,KAZ,5122157.854523481,5122157.854523481,2547200,2547200,8090.766552730614,interpolated from annual,,8090.766552730614,8114.2,.31482801
2010,3,2010q3,Kazakhstan,KAZ,5318135.19793829,5318135.19793829,2579900,2579900,8140.559502051158,interpolated from annual,,8140.559502051158,8114.2,.31691924
2010,4,2010q4,Kazakhstan,KAZ,6155406.88195187,6155406.88195187,2639900,2639900,8187.426396589934,interpolated from annual,,8187.426396589934,8114.2,.32243344
2011,1,2011q1,Kazakhstan,KAZ,6349725.20460838,6349725.20460838,2680500,2680500,8229.082263826023,interpolated from annual,,8229.082263826023,8301.6,.32573497
2011,2,2011q2,Kazakhstan,KAZ,6685216.85206995,6685216.85206995,2734500,2734500,8275.919498907888,interpolated from annual,,8275.919498907888,8301.6,.33041647
2011,3,2011q3,Kazakhstan,KAZ,7289431.523613839,7289431.523613839,2778100,2778100,8325.018617540934,interpolated from annual,,8325.018617540934,8301.6,.33370495
2011,4,2011q4,Kazakhstan,KAZ,7557690.33817356,7557690.33817356,2841200,2841200,8376.37961972516,interpolated from annual,,8376.37961972516,8301.6,.33919188
2012,1,2012q1,Kazakhstan,KAZ,7396167.31368106,7396167.31368106,2845500,2845500,8447.663486162073,interpolated from annual,,8447.663486162073,8507.1,.33683869
2012,2,2012q2,Kazakhstan,KAZ,7659981.9984343,7659981.9984343,2892700,2892700,8499.145903838338,interpolated from annual,,8499.145903838338,8507.1,.34035185
2012,3,2012q3,Kazakhstan,KAZ,7832921.01835035,7832921.01835035,2901500,2901500,8532.841208838132,interpolated from annual,,8532.841208838132,8507.1,.34003913
2012,4,2012q4,Kazakhstan,KAZ,7962187.926471139,7962187.926471139,2946400,2946400,8548.749401161456,interpolated from annual,,8548.749401161456,8507.1,.34465861
2013,1,2013q1,Kazakhstan,KAZ,8437825.951160781,8437825.951160781,2994100,2994100,8551.39253153866,interpolated from annual,,8551.39253153866,8570.6,.35013011
2013,2,2013q2,Kazakhstan,KAZ,8646272.60138678,8646272.60138678,3062400,3062400,8567.276085030329,interpolated from annual,,8567.276085030329,8570.6,.35745317
2013,3,2013q3,Kazakhstan,KAZ,9047743.925897961,9047743.925897961,3098600,3098600,8578.541776745835,interpolated from annual,,8578.541776745835,8570.6,.36120358
2013,4,2013q4,Kazakhstan,KAZ,9561996.388728609,9561996.388728609,3114500,3114500,8585.189606685173,interpolated from annual,,8585.189606685173,8570.6,.36277592
2014,1,2014q1,Kazakhstan,KAZ,9562697.911590731,9562697.911590731,3131500,3131500,8587.210625,interpolated from annual,,8587.210625,,.36467022
2014,2,2014q2,Kazakhstan,KAZ,9896798.872266511,9896798.872266511,3174900,3174900,8593.854875000001,interpolated from annual,,8593.854875000001,,.36943841
2014,3,2014q3,Kazakhstan,KAZ,10313338.2097337,10313338.2097337,3218200,3218200,8600.499125,interpolated from annual,,8600.499125,,.37418759
2014,4,2014q4,Kazakhstan,KAZ,9836391.17466935,9836391.17466935,3272600,3272600,8607.143375000001,interpolated from annual,,8607.143375000001,,.38021907
2015,1,2015q1,Kazakhstan,KAZ,9952037.64270011,9952037.64270011,3213500,3213500,8619.51655859838,interpolated from annual,,8619.51655859838,8623.754000000001,.37281674
2015,2,2015q2,Kazakhstan,KAZ,9914381.3614063,9914381.3614063,3212700,3212700,8626.16522761458,interpolated from annual,,8626.16522761458,8623.754000000001,.37243664
2015,3,2015q3,Kazakhstan,KAZ,10467004.7160027,10467004.7160027,3223800,3223800,8627.078334508102,interpolated from annual,,8627.078334508102,8623.754000000001,.37368387
2015,4,2015q4,Kazakhstan,KAZ,10374741.005341,10374741.005341,3275200,3275200,8622.255879278948,interpolated from annual,,8622.255879278948,8623.754000000001,.37985417
2016,1,2016q1,Kazakhstan,KAZ,11217227.7458669,11217227.7458669,3219700,3219700,8611.705875000001,interpolated from annual,,8611.705875000001,,.37387481
2016,2,2016q2,Kazakhstan,KAZ,11689319.2162776,11689319.2162776,3209000,3209000,8606.886625000001,interpolated from annual,,8606.886625000001,,.37284097
2016,3,2016q3,Kazakhstan,KAZ,11982607.5719936,11982607.5719936,3269400,3269400,8602.067375000002,interpolated from annual,,8602.067375000002,,.38007143
2016,4,2016q4,Kazakhstan,KAZ,11867729.7009838,11867729.7009838,3343400,3343400,8597.248125000002,interpolated from annual,,8597.248125000002,,.38889188
2017,1,2017q1,Kazakhstan,KAZ,12618496.1872181,12618496.1872181,3332700,3332700,8583.903870569227,interpolated from annual,,8583.903870569227,8585.200000000001,.38824993
2017,2,2017q2,Kazakhstan,KAZ,12958696.678067,12958696.678067,3377400,3377400,8579.089402002764,interpolated from annual,,8579.089402002764,8585.200000000001,.39367816
2017,3,2017q3,Kazakhstan,KAZ,13793009.2430054,13793009.2430054,3405600,3405600,8582.792765716771,interpolated from annual,,8582.792765716771,8585.200000000001,.39679393
2017,4,2017q4,Kazakhstan,KAZ,14398133.7700774,14398133.7700774,3434500,3434500,8595.013961711245,interpolated from annual,,8595.013961711245,8585.200000000001,.39959213
2018,1,2018q1,Kazakhstan,KAZ,14272299.2249933,14272299.2249933,3476300,3476300,8615.783333333333,interpolated from annual,,8615.783333333333,,.40348044
2018,2,2018q2,Kazakhstan,KAZ,15338351.4768999,15338351.4768999,3523100,3523100,8628.016666666666,interpolated from annual,,8628.016666666666,,.40833256
2018,3,2018q3,Kazakhstan,KAZ,15337622.0923629,15337622.0923629,3541700,3541700,8640.25,interpolated from annual,,8640.25,,.40990713
2018,4,2018q4,Kazakhstan,KAZ,16261963.2282775,16261963.2282775,3564600,3564600,8652.483333333334,interpolated from annual,,8652.483333333334,,.41197422
2019,1,2019q1,Kazakhstan,KAZ,15963614.055458,15963614.055458,3613900,3613900,8664.716666666667,interpolated from annual,,8664.716666666667,,.41708231
2019,2,2019q2,Kazakhstan,KAZ,17452657.2659114,17452657.2659114,3683500,3683500,8676.950000000001,interpolated from annual,,8676.950000000001,,.42451552
2019,3,2019q3,Kazakhstan,KAZ,16997415.8589869,16997415.8589869,3713100,3713100,8689.183333333332,interpolated from annual,,8689.183333333332,,.42732438
2019,4,2019q4,Kazakhstan,KAZ,18414484.5936289,18414484.5936289,3730000,3730000,8701.416666666666,interpolated from annual,,8701.416666666666,,.42866582
2020,1,2020q1,Kazakhstan,KAZ,18238633.23808,18238633.23808,3712400,3712400,8704.823037455837,interpolated from annual,,8704.823037455837,8732,.42647621
2020,2,2020q2,Kazakhstan,KAZ,15938796.5899913,15938796.5899913,3475500,3475500,8717.043978373234,interpolated from annual,,8717.043978373234,8732,.39870167
2020,3,2020q3,Kazakhstan,KAZ,18127767.6513009,18127767.6513009,3546900,3546900,8738.110470458698,interpolated from annual,,8738.110470458698,8732,.40591156
2020,4,2020q4,Kazakhstan,KAZ,18006932.1035446,18006932.1035446,3622400,3622400,8768.022513712231,interpolated from annual,,8768.022513712231,8732,.41313761
2021,1,2021q1,Kazakhstan,KAZ,19184019.8554806,19184019.8554806,3650600,3650600,8806.8559375,interpolated from annual,,8806.8559375,,.41451797
2021,2,2021q2,Kazakhstan,KAZ,19768269.3549342,19768269.3549342,3717400,3717400,8836.798312500001,interpolated from annual,,8836.798312500001,,.42067271
2021,3,2021q3,Kazakhstan,KAZ,21620541.6103532,21620541.6103532,3786100,3786100,8866.740687500002,interpolated from annual,,8866.740687500002,,.42700019
2021,4,2021q4,Kazakhstan,KAZ,22358147.3634588,22358147.3634588,3791800,3791800,8896.6830625,interpolated from annual,,8896.6830625,,.42620379
2022,1,2022q1,Kazakhstan,KAZ,23597173.2387084,23597173.2387084,3812900,3812900,8926.625437500001,interpolated from annual,,8926.625437500001,8971.539000000001,.42713788
2022,2,2022q2,Kazakhstan,KAZ,24824243.7217829,24824243.7217829,3820600,3820600,8956.567812500001,interpolated from annual,,8956.567812500001,8971.539000000001,.42656964
2022,3,2022q3,Kazakhstan,KAZ,26475701.991978,26475701.991978,3855600,3855600,8986.5101875,interpolated from annual,,8986.5101875,8971.539000000001,.42904308
2022,4,2022q4,Kazakhstan,KAZ,27643799.3697335,27643799.3697335,3949900,3949900,9016.452562499999,interpolated from annual,,9016.452562499999,8971.539000000001,.43807694
2023,1,2023q1,Kazakhstan,KAZ,28183830.7848878,28183830.7848878,3999500,3999500,,,,,,
2023,2,2023q2,Kazakhstan,KAZ,29007821.1237607,29007821.1237607,4043200,4043200,,,,,,
2023,3,2023q3,Kazakhstan,KAZ,29401492.2553796,29401492.2553796,4023700,4023700,,,,,,
2023,4,2023q4,Kazakhstan,KAZ,,,4160113.62651986,4160113.62651986,,,,,,
2024,1,2024q1,Kazakhstan,KAZ,,,4147633.2856403,4147633.2856403,,,,,,
2009,1,2009q1,Kenya,KEN,782320,780940,1335455,1314508.63751958,13984.41238636363,interpolated from annual,,13984.41238636363,,.093998134
2009,2,2009q2,Kenya,KEN,819279,804500,1325100,1326053.30941543,14165.05806818181,interpolated from annual,,14165.05806818181,,.093614392
2009,3,2009q3,Kenya,KEN,811423,832116,1335282,1349018.04388822,14345.70375,interpolated from annual,,14345.70375,,.094036378
2009,4,2009q4,Kenya,KEN,862621,857874,1365625,1371549.50948851,14526.34943181818,interpolated from annual,,14526.34943181818,,.094418041
2010,1,2010q1,Kenya,KEN,876291,876410,1434675,1414166.53876221,14706.99511363636,interpolated from annual,,14706.99511363636,,.096156046
2010,2,2010q2,Kenya,KEN,899836,882201,1438347,1438246.1432883,14887.64079545455,interpolated from annual,,14887.64079545455,,.096606717
2010,3,2010q3,Kenya,KEN,881222,903631,1435482,1449813.22597569,15068.28647727272,interpolated from annual,,15068.28647727272,,.096216194
2010,4,2010q4,Kenya,KEN,940281,935116,1485010,1490482.68118432,15248.93215909091,interpolated from annual,,15248.93215909091,,.097743414
2011,1,2011q1,Kenya,KEN,970973,973812,1518639,1501338.99255662,15429.57784090909,interpolated from annual,,15429.57784090909,,.09730266
2011,2,2011q2,Kenya,KEN,1035903,1012680,1515650,1512171.2221123,15610.22352272727,interpolated from annual,,15610.22352272727,,.096870571
2011,3,2011q3,Kenya,KEN,1023348,1048909,1513750,1527504.08536182,15790.86920454546,interpolated from annual,,15790.86920454546,,.096733376
2011,4,2011q4,Kenya,KEN,1132289,1127042,1542168,1548550.37093118,15971.51488636363,interpolated from annual,,15971.51488636363,,.096957013
2012,1,2012q1,Kenya,KEN,1116900,1123117,1578421,1565860.43965246,16152.16056818181,interpolated from annual,,16152.16056818181,,.096944332
2012,2,2012q2,Kenya,KEN,1204784,1174603,1588203,1578808.63229528,16332.80625,interpolated from annual,,16332.80625,,.096664876
2012,3,2012q3,Kenya,KEN,1178433,1205623,1589938,1602991.58089155,16513.45193181818,interpolated from annual,,16513.45193181818,,.097071864
2012,4,2012q4,Kenya,KEN,1267074,1265400,1611885,1621120.50203981,16694.09761363636,interpolated from annual,,16694.09761363636,,.097107403
2013,1,2013q1,Kenya,KEN,1261899,1269423,1634616,1626853.70687858,16874.74329545454,interpolated from annual,,16874.74329545454,,.096407615
2013,2,2013q2,Kenya,KEN,1342191,1306583,1663297,1645938.55662534,17055.38897727272,interpolated from annual,,17055.38897727272,,.096505485
2013,3,2013q3,Kenya,KEN,1318292,1344796,1648957,1661853.61063304,17236.03465909091,interpolated from annual,,17236.03465909091,,.096417397
2013,4,2013q4,Kenya,KEN,1388940,1394484,1663441,1677461.28191113,17416.68034090909,interpolated from annual,,17416.68034090909,,.096313491
2014,1,2014q1,Kenya,KEN,1427619,1433274,1713802,1708295.44653419,17597.32602272727,interpolated from annual,,17597.32602272727,,.09707699
2014,2,2014q2,Kenya,KEN,1513689,1473258,1761126,1735838.32809664,17777.97170454545,interpolated from annual,,17777.97170454545,,.097639844
2014,3,2014q3,Kenya,KEN,1503150,1527871,1732765,1747567.53671497,17958.61738636363,interpolated from annual,,17958.61738636363,,.097310804
2014,4,2014q4,Kenya,KEN,1559377,1576235,1734464,1752390.25684436,18139.26306818182,interpolated from annual,,18139.26306818182,,.096607581
2015,1,2015q1,Kenya,KEN,1640995,1641760,1796035,1790191.1523261,18319.90875,interpolated from annual,,18319.90875,,.097718343
2015,2,2015q2,Kenya,KEN,1758441,1710923,1848931,1818785.5191731,18500.55443181818,interpolated from annual,,18500.55443181818,,.098309785
2015,3,2015q3,Kenya,KEN,1725823,1750553,1814854,1832281.59508044,18681.20011363637,interpolated from annual,,18681.20011363637,,.098081581
2015,4,2015q4,Kenya,KEN,1759060,1788450,1827204,1848157.77724052,18861.84579545454,interpolated from annual,,18861.84579545454,,.097983927
2016,1,2016q1,Kenya,KEN,1836000,1829752,1864938,1855935.07242462,19156.41865254462,interpolated from annual,,19156.41865254462,19313.46,.0968832
2016,2,2016q2,Kenya,KEN,1904659,1853459,1918976,1887562.80819378,19338.14509904526,interpolated from annual,,19338.14509904526,19313.46,.097608268
2016,3,2016q3,Kenya,KEN,1904785,1930057,1895583,1916224.2050385,19404.32322325033,interpolated from annual,,19404.32322325033,19313.46,.098752439
2016,4,2016q4,Kenya,KEN,1948619,1988939,1914567,1937135.95009487,19354.95302515981,interpolated from annual,,19354.95302515981,19313.46,.10008477
2017,1,2017q1,Kenya,KEN,2065883,2050640,1965433,1952043.14499545,19190.76854166667,interpolated from annual,,19190.76854166667,,.10171782
2017,2,2017q2,Kenya,KEN,2161655,2102821,1981729,1948859.02114864,19141.69195833334,interpolated from annual,,19141.69195833334,,.10181227
2017,3,2017q3,Kenya,KEN,2114594,2146102,1956820,1981880.90337938,19092.615375,interpolated from annual,,19092.615375,,.10380353
2017,4,2017q4,Kenya,KEN,2141264,2190775,1981540,2005533.7373262,19043.53879166667,interpolated from annual,,19043.53879166667,,.10531308
2018,1,2018q1,Kenya,KEN,2285230,2262852.75,2067442.25,2049889.64208552,18994.46220833334,interpolated from annual,,18994.46220833334,,.10792039
2018,2,2018q2,Kenya,KEN,2381895,2316981.75,2101774.5,2065954.41195402,18945.385625,interpolated from annual,,18945.385625,,.1090479
2018,3,2018q3,Kenya,KEN,2324314,2361766.25,2060535.625,2092881.49208872,18896.30904166667,interpolated from annual,,18896.30904166667,,.1107561
2018,4,2018q4,Kenya,KEN,2348868,2403464.5,2101139,2124101.54814956,18847.23245833334,interpolated from annual,,18847.23245833334,,.11270098
2019,1,2019q1,Kenya,KEN,2483110.25,2453825.5,2167476,2147075.20985767,17816.762,observed quarterly,17816.762,18720.46406552163,18724.541,.12050872
2019,2,2019q2,Kenya,KEN,2596326.25,2526682,2227490.5,2187365.76221914,18671.59031317808,interpolated from annual,,18671.59031317808,18724.541,.11714941
2019,3,2019q3,Kenya,KEN,2562716,2612887.75,2163431.75,2205694.16703187,18700.10412382822,interpolated from annual,,18700.10412382822,18724.541,.1179509
2019,4,2019q4,Kenya,KEN,2595574.5,2649996,2198547,2217970.16392587,18034.178,observed quarterly,18034.178,18806.00549747207,18724.541,.12298704
2020,1,2020q1,Kenya,KEN,2749037.75,2709693,2266843,2238917.03797764,18658.347,observed quarterly,18658.347,18990.3931875,,.11999547
2020,2,2020q2,Kenya,KEN,2619046,2552181.25,2136854.5,2095967.06858871,16958.149,observed quarterly,16958.149,19096.7340625,,.12359645
2020,3,2020q3,Kenya,KEN,2536922.5,2598165.25,2086577.125,2138917.14046031,19203.0749375,interpolated from annual,,19203.0749375,,.11138409
2020,4,2020q4,Kenya,KEN,2810063.75,2859336.75,2242785.75,2261047.52524895,19309.4158125,interpolated from annual,,19309.4158125,,.1170956
2021,1,2021q1,Kenya,KEN,2914789.25,2865041,2320155.5,2296210.89224451,20045.518,observed quarterly,20045.518,19415.7566875,19575.268,.11454984
2021,2,2021q2,Kenya,KEN,2994306.75,2923404.75,2357636.5,2325517.63996925,19452.393,observed quarterly,19452.393,19522.09756250001,19575.268,.11954918
2021,3,2021q3,Kenya,KEN,2942830.75,3025630,2281713,2349930.87692379,19418.529,observed quarterly,19418.529,19628.4384375,19575.268,.12101488
2021,4,2021q4,Kenya,KEN,3175734.75,3223068.75,2436437,2420220.6469713,19384.631,observed quarterly,19384.631,19734.7793125,19575.268,.12485255
2022,1,2022q1,Kenya,KEN,3326978,3261862,2465152.25,2441540.95855485,,,,,,
2022,2,2022q2,Kenya,KEN,3410168.75,3333188.75,2479403.75,2460180.5332881,,,,,,
2022,3,2022q3,Kenya,KEN,3300929.5,3404579,2380016.25,,,,,,,
