country,country_name,year,quarter,time,period,realGDP_empl,y
JPN,Japan,2010,3,2010.5,2010-Q3,2.0835385,0.7340676502313636
JPN,Japan,2010,4,2010.75,2010-Q4,2.0730391,0.72901569482907
JPN,Japan,2011,1,2011.0,2011-Q1,2.0997052,0.7417969539226681
JPN,Japan,2011,2,2011.25,2011-Q2,2.1141016,0.7486299468418975
JPN,Japan,2011,3,2011.5,2011-Q3,2.1365504,0.7591925658073213
JPN,Japan,2011,4,2011.75,2011-Q4,2.0832102,0.7339100693334901
JPN,Japan,2012,1,2012.0,2012-Q1,2.1164753,0.7497521107004911
JPN,Japan,2012,2,2012.25,2012-Q2,2.0754941,0.730199245818407
JPN,Japan,2012,3,2012.5,2012-Q3,2.0719409,0.7284858008244202
JPN,Japan,2012,4,2012.75,2012-Q4,2.0666986,0.7259524548764645
JPN,Japan,2013,1,2013.0,2013-Q1,2.1140106,0.7485869016265817
JPN,Japan,2013,2,2013.25,2013-Q2,2.1047852,0.744213419172284
JPN,Japan,2013,3,2013.5,2013-Q3,2.1208317,0.7518083230707103
JPN,Japan,2013,4,2013.75,2013-Q4,2.1083834,0.745921492699091
JPN,Japan,2014,1,2014.0,2014-Q1,2.1524844,0.7666227099067269
JPN,Japan,2014,2,2014.25,2014-Q2,2.0858989,0.7351998894405014
JPN,Japan,2014,3,2014.5,2014-Q3,2.0806973,0.73270307791734
JPN,Japan,2014,4,2014.75,2014-Q4,2.0890026,0.7366867271883024
JPN,Japan,2015,1,2015.0,2015-Q1,2.1468849,0.7640179077716566
JPN,Japan,2015,2,2015.25,2015-Q2,2.123776,0.7531956364246516
JPN,Japan,2015,3,2015.5,2015-Q3,2.1203904,0.7516002226736136
JPN,Japan,2015,4,2015.75,2015-Q4,2.1232672,0.7529560344340553
JPN,Japan,2016,1,2016.0,2016-Q1,2.1476383,0.7643687732683102
JPN,Japan,2016,2,2016.25,2016-Q2,2.1120241,0.7476467767637588
JPN,Japan,2016,3,2016.5,2016-Q3,2.1035571,0.743629768914147
JPN,Japan,2016,4,2016.75,2016-Q4,2.1119013,0.747588631797451
JPN,Japan,2017,1,2017.0,2017-Q1,2.1367767,0.7592984785984164
JPN,Japan,2017,2,2017.25,2017-Q2,2.1130736,0.7481435700197276
JPN,Japan,2017,3,2017.5,2017-Q3,2.1241777,0.7533847627803355
JPN,Japan,2017,4,2017.75,2017-Q4,2.1306813,0.7564417877322295
JPN,Japan,2018,1,2018.0,2018-Q1,2.1244631,0.7535191116292328
JPN,Japan,2018,2,2018.25,2018-Q2,2.0982113,0.7410852198693286
JPN,Japan,2018,3,2018.5,2018-Q3,2.0927844,0.7384954281245201
JPN,Japan,2018,4,2018.75,2018-Q4,2.0730119,0.7290025739099109
JPN,Japan,2019,1,2019.0,2019-Q1,2.0969052,0.740462543458697
JPN,Japan,2019,2,2019.25,2019-Q2,2.0812123,0.7329505604684401
JPN,Japan,2019,3,2019.5,2019-Q3,2.078861,0.7318201475738497
JPN,Japan,2019,4,2019.75,2019-Q4,2.0181642,0.7021882863120292
JPN,Japan,2020,1,2020.0,2020-Q1,2.0431783,0.714506585644594
JPN,Japan,2020,2,2020.25,2020-Q2,1.9065543,0.6452975814205124
JPN,Japan,2020,3,2020.5,2020-Q3,1.9989862,0.6926401520427082
JPN,Japan,2020,4,2020.75,2020-Q4,2.0293581,0.7077195361532023
JPN,Japan,2021,1,2021.0,2021-Q1,2.0507503,0.7182057261886549
JPN,Japan,2021,2,2021.25,2021-Q2,2.0501549,0.7179153512713398
JPN,Japan,2021,3,2021.5,2021-Q3,2.0399773,0.712938680343234
JPN,Japan,2021,4,2021.75,2021-Q4,2.0677724,0.7264718925622743
JPN,Japan,2022,1,2022.0,2022-Q1,2.0578935,0.7216828868016811
JPN,Japan,2022,2,2022.25,2022-Q2,2.0574682,0.7214761977995874
JPN,Japan,2022,3,2022.5,2022-Q3,2.0507648,0.7182127967465569
JPN,Japan,2022,4,2022.75,2022-Q4,2.0633883,0.7243494374150821
JPN,Japan,2023,1,2023.0,2023-Q1,2.105485,0.7445458443959404
JPN,Japan,2023,2,2023.25,2023-Q2,2.0975556,0.7407726667552184
JPN,Japan,2023,3,2023.5,2023-Q3,2.0628359,0.7240816865724108
JPN,Japan,2023,4,2023.75,2023-Q4,2.0657935,0.7255144141046636
JPN,Japan,2024,1,2024.0,2024-Q1,2.0606179,0.7230058892813559
JPN,Japan,2024,2,2024.25,2024-Q2,2.0580513,0.7217595642148851
KAZ,Kazakhstan,2002,1,2002.0,2002-Q1,0.20948368,-1.563109442415625
KAZ,Kazakhstan,2002,2,2002.25,2002-Q2,0.21056692,-1.5579517666435772
KAZ,Kazakhstan,2002,3,2002.5,2002-Q3,0.21815284,-1.5225593609320518
KAZ,Kazakhstan,2002,4,2002.75,2002-Q4,0.22253171,-1.5026856706764717
KAZ,Kazakhstan,2003,1,2003.0,2003-Q1,0.22298755,-1.5006393386769608
KAZ,Kazakhstan,2003,2,2003.25,2003-Q2,0.22600096,-1.4872160319312624
KAZ,Kazakhstan,2003,3,2003.5,2003-Q3,0.22814083,-1.4777921652720576
KAZ,Kazakhstan,2003,4,2003.75,2003-Q4,0.2266372,-1.4844047779308267
KAZ,Kazakhstan,2004,1,2004.0,2004-Q1,0.23644768,-1.442028321739923
KAZ,Kazakhstan,2004,2,2004.25,2004-Q2,0.2392928,-1.43006737227641
KAZ,Kazakhstan,2004,3,2004.5,2004-Q3,0.24103619,-1.4228081907901597
KAZ,Kazakhstan,2004,4,2004.75,2004-Q4,0.24658488,-1.4000490040002784
KAZ,Kazakhstan,2005,1,2005.0,2005-Q1,0.25254786,-1.3761545036735665
KAZ,Kazakhstan,2005,2,2005.25,2005-Q2,0.25390393,-1.3707993118564394
KAZ,Kazakhstan,2005,3,2005.5,2005-Q3,0.25852728,-1.3527540586868603
KAZ,Kazakhstan,2005,4,2005.75,2005-Q4,0.26753551,-1.3185029737927159
KAZ,Kazakhstan,2006,1,2006.0,2006-Q1,0.26662442,-1.3219142775328854
KAZ,Kazakhstan,2006,2,2006.25,2006-Q2,0.27608579,-1.287043628230326
KAZ,Kazakhstan,2006,3,2006.5,2006-Q3,0.28632978,-1.250611055521806
KAZ,Kazakhstan,2006,4,2006.75,2006-Q4,0.28823054,-1.2439946329532117
KAZ,Kazakhstan,2007,1,2007.0,2007-Q1,0.29026768,-1.2369517472532288
KAZ,Kazakhstan,2007,2,2007.25,2007-Q2,0.29706895,-1.2137910122410571
KAZ,Kazakhstan,2007,3,2007.5,2007-Q3,0.30504096,-1.1873092163095353
KAZ,Kazakhstan,2007,4,2007.75,2007-Q4,0.29775524,-1.211483472244991
KAZ,Kazakhstan,2008,1,2008.0,2008-Q1,0.30240288,-1.1959951109125866
KAZ,Kazakhstan,2008,2,2008.25,2008-Q2,0.30523166,-1.1866842496963945
KAZ,Kazakhstan,2008,3,2008.5,2008-Q3,0.30347735,-1.1924483005920377
KAZ,Kazakhstan,2008,4,2008.75,2008-Q4,0.29200548,-1.230982709766668
KAZ,Kazakhstan,2009,1,2009.0,2009-Q1,0.29482818,-1.2213625330047457
KAZ,Kazakhstan,2009,2,2009.25,2009-Q2,0.29677096,-1.2147946161416836
KAZ,Kazakhstan,2009,3,2009.5,2009-Q3,0.30503872,-1.1873165596126267
KAZ,Kazakhstan,2009,4,2009.75,2009-Q4,0.31361303,-1.159595441624153
KAZ,Kazakhstan,2010,1,2010.0,2010-Q1,0.31069735,-1.1689359917472846
KAZ,Kazakhstan,2010,2,2010.25,2010-Q2,0.31482801,-1.1557287892687833
KAZ,Kazakhstan,2010,3,2010.5,2010-Q3,0.31691924,-1.149108300969506
KAZ,Kazakhstan,2010,4,2010.75,2010-Q4,0.32243344,-1.13185855164406
KAZ,Kazakhstan,2011,1,2011.0,2011-Q1,0.32573497,-1.121671203719317
KAZ,Kazakhstan,2011,2,2011.25,2011-Q2,0.33041647,-1.1074013899094366
KAZ,Kazakhstan,2011,3,2011.5,2011-Q3,0.33370495,-1.097498059651878
KAZ,Kazakhstan,2011,4,2011.75,2011-Q4,0.33919188,-1.0811893140301692
KAZ,Kazakhstan,2012,1,2012.0,2012-Q1,0.33683869,-1.088151127914715
KAZ,Kazakhstan,2012,2,2012.25,2012-Q2,0.34035185,-1.0777753435219297
KAZ,Kazakhstan,2012,3,2012.5,2012-Q3,0.34003913,-1.0786945797587786
KAZ,Kazakhstan,2012,4,2012.75,2012-Q4,0.34465861,-1.065200888096857
KAZ,Kazakhstan,2013,1,2013.0,2013-Q1,0.35013011,-1.0494504507207916
KAZ,Kazakhstan,2013,2,2013.25,2013-Q2,0.35745317,-1.0287509184354011
KAZ,Kazakhstan,2013,3,2013.5,2013-Q3,0.36120358,-1.0183135460820012
KAZ,Kazakhstan,2013,4,2013.75,2013-Q4,0.36277592,-1.0139699356010292
KAZ,Kazakhstan,2014,1,2014.0,2014-Q1,0.36467022,-1.0087618406572925
KAZ,Kazakhstan,2014,2,2014.25,2014-Q2,0.36943841,-0.9957712371963869
KAZ,Kazakhstan,2014,3,2014.5,2014-Q3,0.37418759,-0.982998029775466
KAZ,Kazakhstan,2014,4,2014.75,2014-Q4,0.38021907,-0.9670076923739912
KAZ,Kazakhstan,2015,1,2015.0,2015-Q1,0.37281674,-0.9866682937453536
KAZ,Kazakhstan,2015,2,2015.25,2015-Q2,0.37243664,-0.9876883495898726
KAZ,Kazakhstan,2015,3,2015.5,2015-Q3,0.37368387,-0.9843451063871916
KAZ,Kazakhstan,2015,4,2015.75,2015-Q4,0.37985417,-0.967967863075526
KAZ,Kazakhstan,2016,1,2016.0,2016-Q1,0.37387481,-0.9838342702233944
KAZ,Kazakhstan,2016,2,2016.25,2016-Q2,0.37284097,-0.9866033041403818
KAZ,Kazakhstan,2016,3,2016.5,2016-Q3,0.38007143,-0.9673960702423344
KAZ,Kazakhstan,2016,4,2016.75,2016-Q4,0.38889188,-0.9444539174418588
KAZ,Kazakhstan,2017,1,2017.0,2017-Q1,0.38824993,-0.9461059972495577
KAZ,Kazakhstan,2017,2,2017.25,2017-Q2,0.39367816,-0.9322215562821159
KAZ,Kazakhstan,2017,3,2017.5,2017-Q3,0.39679393,-0.9243382010674577
KAZ,Kazakhstan,2017,4,2017.75,2017-Q4,0.39959213,-0.9173109270963764
KAZ,Kazakhstan,2018,1,2018.0,2018-Q1,0.40348044,-0.9076272682835561
KAZ,Kazakhstan,2018,2,2018.25,2018-Q2,0.40833256,-0.8956733385507638
KAZ,Kazakhstan,2018,3,2018.5,2018-Q3,0.40990713,-0.8918246571366674
KAZ,Kazakhstan,2018,4,2018.75,2018-Q4,0.41197422,-0.8867945044059049
KAZ,Kazakhstan,2019,1,2019.0,2019-Q1,0.41708231,-0.8744716905702798
KAZ,Kazakhstan,2019,2,2019.25,2019-Q2,0.42451552,-0.8568067132394602
KAZ,Kazakhstan,2019,3,2019.5,2019-Q3,0.42732438,-0.8502118820271856
KAZ,Kazakhstan,2019,4,2019.75,2019-Q4,0.42866582,-0.8470776379712734
KAZ,Kazakhstan,2020,1,2020.0,2020-Q1,0.42647621,-0.8521986932075498
KAZ,Kazakhstan,2020,2,2020.25,2020-Q2,0.39870167,-0.9195418359906077
KAZ,Kazakhstan,2020,3,2020.5,2020-Q3,0.40591156,-0.9016199756216674
KAZ,Kazakhstan,2020,4,2020.75,2020-Q4,0.41313761,-0.8839745453926982
KAZ,Kazakhstan,2021,1,2021.0,2021-Q1,0.41451797,-0.8806389519086435
KAZ,Kazakhstan,2021,2,2021.25,2021-Q2,0.42067271,-0.865900158566701
KAZ,Kazakhstan,2021,3,2021.5,2021-Q3,0.42700019,-0.8509708207887403
KAZ,Kazakhstan,2021,4,2021.75,2021-Q4,0.42620379,-0.8528376668184444
KAZ,Kazakhstan,2022,1,2022.0,2022-Q1,0.42713788,-0.8506484138945183
KAZ,Kazakhstan,2022,2,2022.25,2022-Q2,0.42656964,-0.8519796428473058
KAZ,Kazakhstan,2022,3,2022.5,2022-Q3,0.42904308,-0.846197945515409
KAZ,Kazakhstan,2022,4,2022.75,2022-Q4,0.43807694,-0.8253607219320145
KEN,Kenya,2009,1,2009.0,2009-Q1,0.093998134,-2.364480347972998
KEN,Kenya,2009,2,2009.25,2009-Q2,0.093614392,-2.368571146634792
KEN,Kenya,2009,3,2009.5,2009-Q3,0.094036378,-2.3640735715773187
KEN,Kenya,2009,4,2009.75,2009-Q4,0.094418041,-2.3600231118021733
KEN,Kenya,2010,1,2010.0,2010-Q1,0.096156046,-2.3417829280090334
KEN,Kenya,2010,2,2010.25,2010-Q2,0.096606717,-2.337107006019562
KEN,Kenya,2010,3,2010.5,2010-Q3,0.096216194,-2.3411575986791884
KEN,Kenya,2010,4,2010.75,2010-Q4,0.097743414,-2.325409458345603
KEN,Kenya,2011,1,2011.0,2011-Q1,0.09730266,-2.3299289520343613
KEN,Kenya,2011,2,2011.25,2011-Q2,0.096870571,-2.3343795110634353
KEN,Kenya,2011,3,2011.5,2011-Q3,0.096733376,-2.335796786125136
KEN,Kenya,2011,4,2011.75,2011-Q4,0.096957013,-2.333487563653815
KEN,Kenya,2012,1,2012.0,2012-Q1,0.096944332,-2.333618362127834
KEN,Kenya,2012,2,2012.25,2012-Q2,0.096664876,-2.336505168979232
KEN,Kenya,2012,3,2012.5,2012-Q3,0.097071864,-2.332303708805098
KEN,Kenya,2012,4,2012.75,2012-Q4,0.097107403,-2.331937665602383
KEN,Kenya,2013,1,2013.0,2013-Q1,0.096407615,-2.3391700867095473
KEN,Kenya,2013,2,2013.25,2013-Q2,0.096505485,-2.3381554328742546
KEN,Kenya,2013,3,2013.5,2013-Q3,0.096417397,-2.339068626842833
KEN,Kenya,2013,4,2013.75,2013-Q4,0.096313491,-2.3401468765322853
KEN,Kenya,2014,1,2014.0,2014-Q1,0.09707699,-2.3322509039608197
KEN,Kenya,2014,2,2014.25,2014-Q2,0.097639844,-2.326469631164512
KEN,Kenya,2014,3,2014.5,2014-Q3,0.097310804,-2.3298452579277216
KEN,Kenya,2014,4,2014.75,2014-Q4,0.096607581,-2.337098062582053
KEN,Kenya,2015,1,2015.0,2015-Q1,0.097718343,-2.325665989347087
KEN,Kenya,2015,2,2015.25,2015-Q2,0.098309785,-2.319631714565313
KEN,Kenya,2015,3,2015.5,2015-Q3,0.098081581,-2.3219556874298632
KEN,Kenya,2015,4,2015.75,2015-Q4,0.097983927,-2.322951823966791
KEN,Kenya,2016,1,2016.0,2016-Q1,0.0968832,-2.3342491497295352
KEN,Kenya,2016,2,2016.25,2016-Q2,0.097608268,-2.3267930760362896
KEN,Kenya,2016,3,2016.5,2016-Q3,0.098752439,-2.3151391767717375
KEN,Kenya,2016,4,2016.75,2016-Q4,0.10008477,-2.3017377520887687
KEN,Kenya,2017,1,2017.0,2017-Q1,0.10171782,-2.285552770038133
KEN,Kenya,2017,2,2017.25,2017-Q2,0.10181227,-2.2846246516770594
KEN,Kenya,2017,3,2017.5,2017-Q3,0.10380353,-2.2652553011214684
KEN,Kenya,2017,4,2017.75,2017-Q4,0.10531308,-2.250817651032224
KEN,Kenya,2018,1,2018.0,2018-Q1,0.10792039,-2.226361453301175
KEN,Kenya,2018,2,2018.25,2018-Q2,0.1090479,-2.2159680437413796
KEN,Kenya,2018,3,2018.5,2018-Q3,0.1107561,-2.200424792566913
KEN,Kenya,2018,4,2018.75,2018-Q4,0.11270098,-2.1830171623220394
KEN,Kenya,2019,1,2019.0,2019-Q1,0.12050872,-2.11603316352443
KEN,Kenya,2019,2,2019.25,2019-Q2,0.11714941,-2.14430515031929
KEN,Kenya,2019,3,2019.5,2019-Q3,0.1179509,-2.13748684280572
KEN,Kenya,2019,4,2019.75,2019-Q4,0.12298704,-2.0956762950147496
KEN,Kenya,2020,1,2020.0,2020-Q1,0.11999547,-2.1203012869126403
KEN,Kenya,2020,2,2020.25,2020-Q2,0.12359645,-2.09073345605387
KEN,Kenya,2020,3,2020.5,2020-Q3,0.11138409,-2.194770780359965
KEN,Kenya,2020,4,2020.75,2020-Q4,0.1170956,-2.1447645838068725
KEN,Kenya,2021,1,2021.0,2021-Q1,0.11454984,-2.1667452668535776
KEN,Kenya,2021,2,2021.25,2021-Q2,0.11954918,-2.1240274441561153
KEN,Kenya,2021,3,2021.5,2021-Q3,0.12101488,-2.1118417657396154
KEN,Kenya,2021,4,2021.75,2021-Q4,0.12485255,-2.080621837955521
KOR,Republic of Korea,2000,1,2000.0,2000-Q1,11.796919,2.4678383956837218
KOR,Republic of Korea,2000,2,2000.25,2000-Q2,11.502068,2.4425268452893882
KOR,Republic of Korea,2000,3,2000.5,2000-Q3,11.71098,2.460526863262453
KOR,Republic of Korea,2000,4,2000.75,2000-Q4,11.692402,2.458939229141685
KOR,Republic of Korea,2001,1,2001.0,2001-Q1,12.242587,2.5049206109607534
KOR,Republic of Korea,2001,2,2001.25,2001-Q2,11.773005,2.465809198796556
KOR,Republic of Korea,2001,3,2001.5,2001-Q3,11.885557,2.4753239655112136
KOR,Republic of Korea,2001,4,2001.75,2001-Q4,12.037767,2.4880489575636147
KOR,Republic of Korea,2002,1,2002.0,2002-Q1,12.597526,2.533500445472054
KOR,Republic of Korea,2002,2,2002.25,2002-Q2,12.348529,2.513536946668168
KOR,Republic of Korea,2002,3,2002.5,2002-Q3,12.575067,2.531716044003418
KOR,Republic of Korea,2002,4,2002.75,2002-Q4,12.744864,2.5451283669198306
KOR,Republic of Korea,2003,1,2003.0,2003-Q1,13.083685,2.5713660341799662
KOR,Republic of Korea,2003,2,2003.25,2003-Q2,12.709273,2.5423318845095726
KOR,Republic of Korea,2003,3,2003.5,2003-Q3,12.907103,2.5577777799870107
KOR,Republic of Korea,2003,4,2003.75,2003-Q4,13.190354,2.5794858048831024
KOR,Republic of Korea,2004,1,2004.0,2004-Q1,13.500773,2.6027469430643944
KOR,Republic of Korea,2004,2,2004.25,2004-Q2,13.227584,2.5823043461823363
KOR,Republic of Korea,2004,3,2004.5,2004-Q3,13.302019,2.5879158282178474
KOR,Republic of Korea,2004,4,2004.75,2004-Q4,13.373899,2.593304971636768
KOR,Republic of Korea,2005,1,2005.0,2005-Q1,13.82707,2.626628264952428
KOR,Republic of Korea,2005,2,2005.25,2005-Q2,13.636019,2.6127147476451755
KOR,Republic of Korea,2005,3,2005.5,2005-Q3,13.889715,2.631148638197217
KOR,Republic of Korea,2005,4,2005.75,2005-Q4,14.022938,2.6406944174268885
KOR,Republic of Korea,2006,1,2006.0,2006-Q1,14.496998,2.673941593509173
KOR,Republic of Korea,2006,2,2006.25,2006-Q2,14.107952,2.6467386100430956
KOR,Republic of Korea,2006,3,2006.5,2006-Q3,14.355057,2.6641022843070457
KOR,Republic of Korea,2006,4,2006.75,2006-Q4,14.447499,2.670521319993666
KOR,Republic of Korea,2007,1,2007.0,2007-Q1,14.971626,2.7061568097675814
KOR,Republic of Korea,2007,2,2007.25,2007-Q2,14.721244,2.689291620599453
KOR,Republic of Korea,2007,3,2007.5,2007-Q3,14.928946,2.7033020129438716
KOR,Republic of Korea,2007,4,2007.75,2007-Q4,15.208836,2.721876574743133
KOR,Republic of Korea,2008,1,2008.0,2008-Q1,15.665752,2.751476928358873
KOR,Republic of Korea,2008,2,2008.25,2008-Q2,15.194331,2.72092239775884
KOR,Republic of Korea,2008,3,2008.5,2008-Q3,15.363718,2.732008755720053
KOR,Republic of Korea,2008,4,2008.75,2008-Q4,14.922759,2.702887497251144
KOR,Republic of Korea,2009,1,2009.0,2009-Q1,15.412011,2.735147140493218
KOR,Republic of Korea,2009,2,2009.25,2009-Q2,15.095076,2.7143685979258563
KOR,Republic of Korea,2009,3,2009.5,2009-Q3,15.530909,2.742832167321465
KOR,Republic of Korea,2009,4,2009.75,2009-Q4,15.732956,2.7557576205849545
KOR,Republic of Korea,2010,1,2010.0,2010-Q1,16.490992,2.8028142924334234
KOR,Republic of Korea,2010,2,2010.25,2010-Q2,16.003698,2.7728198205345134
KOR,Republic of Korea,2010,3,2010.5,2010-Q3,16.171978,2.7832799914016406
KOR,Republic of Korea,2010,4,2010.75,2010-Q4,16.470905,2.8015954910709553
KOR,Republic of Korea,2011,1,2011.0,2011-Q1,16.978498,2.8319477199624044
KOR,Republic of Korea,2011,2,2011.25,2011-Q2,16.295124,2.7908659219567973
KOR,Republic of Korea,2011,3,2011.5,2011-Q3,16.40888,2.7978226517063667
KOR,Republic of Korea,2011,4,2011.75,2011-Q4,16.536999,2.8056002341975974
KOR,Republic of Korea,2012,1,2012.0,2012-Q1,17.063246,2.836926793601138
KOR,Republic of Korea,2012,2,2012.25,2012-Q2,16.42625,2.7988806649757105
KOR,Republic of Korea,2012,3,2012.5,2012-Q3,16.53414,2.805427334195144
KOR,Republic of Korea,2012,4,2012.75,2012-Q4,16.795067,2.8210852123388235
KOR,Republic of Korea,2013,1,2013.0,2013-Q1,17.341633,2.853110142235365
KOR,Republic of Korea,2013,2,2013.25,2013-Q2,16.786896,2.8205985820509367
KOR,Republic of Korea,2013,3,2013.5,2013-Q3,16.880022,2.826130792484497
KOR,Republic of Korea,2013,4,2013.75,2013-Q4,17.032612,2.835129859308238
KOR,Republic of Korea,2014,1,2014.0,2014-Q1,17.395636,2.856219370166049
KOR,Republic of Korea,2014,2,2014.25,2014-Q2,17.003628,2.8334267330518705
KOR,Republic of Korea,2014,3,2014.5,2014-Q3,16.969193,2.8313995236074283
KOR,Republic of Korea,2014,4,2014.75,2014-Q4,17.165598,2.8429072646366333
KOR,Republic of Korea,2015,1,2015.0,2015-Q1,17.651661,2.870829886600184
KOR,Republic of Korea,2015,2,2015.25,2015-Q2,17.221697,2.8461700423437977
KOR,Republic of Korea,2015,3,2015.5,2015-Q3,17.396307,2.8562579423147842
KOR,Republic of Korea,2015,4,2015.75,2015-Q4,17.578472,2.866674971528453
KOR,Republic of Korea,2016,1,2016.0,2016-Q1,18.069454,2.8942228883202916
KOR,Republic of Korea,2016,2,2016.25,2016-Q2,17.775509,2.877821611003642
KOR,Republic of Korea,2016,3,2016.5,2016-Q3,17.740419,2.8758455955427586
KOR,Republic of Korea,2016,4,2016.75,2016-Q4,17.927082,2.886312530368337
KOR,Republic of Korea,2017,1,2017.0,2017-Q1,18.46006,2.91560947934028
KOR,Republic of Korea,2017,2,2017.25,2017-Q2,18.066715,2.894071295050665
KOR,Republic of Korea,2017,3,2017.5,2017-Q3,18.266222,2.9050535619238693
KOR,Republic of Korea,2017,4,2017.75,2017-Q4,18.300934,2.906952096796334
KOR,Republic of Korea,2018,1,2018.0,2018-Q1,18.979975,2.9433844760049395
KOR,Republic of Korea,2018,2,2018.25,2018-Q2,18.640821,2.9253538533518673
KOR,Republic of Korea,2018,3,2018.5,2018-Q3,18.749268,2.9311547116543393
KOR,Republic of Korea,2018,4,2018.75,2018-Q4,18.884607,2.9383471457810866
KOR,Republic of Korea,2019,1,2019.0,2019-Q1,19.232733,2.9566136711872257
KOR,Republic of Korea,2019,2,2019.25,2019-Q2,18.939175,2.9412325282031038
KOR,Republic of Korea,2019,3,2019.5,2019-Q3,18.897314,2.9390197955639876
KOR,Republic of Korea,2019,4,2019.75,2019-Q4,19.061665,2.9476792501295503
KOR,Republic of Korea,2020,1,2020.0,2020-Q1,19.252335,2.957632352078999
KOR,Republic of Korea,2020,2,2020.25,2020-Q2,18.675253,2.927199278450541
KOR,Republic of Korea,2020,3,2020.5,2020-Q3,18.933275,2.940920956068334
KOR,Republic of Korea,2020,4,2020.75,2020-Q4,19.310621,2.9606552554261656
KOR,Republic of Korea,2021,1,2021.0,2021-Q1,20.024603,2.996961667539424
KOR,Republic of Korea,2021,2,2021.25,2021-Q2,19.502003,2.9705171782432918
KOR,Republic of Korea,2021,3,2021.5,2021-Q3,19.381178,2.964302388929054
KOR,Republic of Korea,2021,4,2021.75,2021-Q4,19.698763,2.9805558418942777
KOR,Republic of Korea,2022,1,2022.0,2022-Q1,19.955359,2.9934977288174474
KOR,Republic of Korea,2022,2,2022.25,2022-Q2,19.44105,2.9673868099193577
KOR,Republic of Korea,2022,3,2022.5,2022-Q3,19.465029,2.9686194709148928
KOR,Republic of Korea,2022,4,2022.75,2022-Q4,19.514578,2.971161776007274
KOR,Republic of Korea,2023,1,2023.0,2023-Q1,19.902168,2.9908286705200195
KOR,Republic of Korea,2023,2,2023.25,2023-Q2,19.395391,2.965035460523733
KOR,Republic of Korea,2023,3,2023.5,2023-Q3,19.544144,2.972675701918472
KOR,Republic of Korea,2023,4,2023.75,2023-Q4,19.741215,2.9827085822631783
KOR,Republic of Korea,2024,1,2024.0,2024-Q1,20.315525,3.011385372078939
KOR,Republic of Korea,2024,2,2024.25,2024-Q2,19.748571,2.983081134299043
LSO,Lesotho,2007,1,2007.0,2007-Q1,0.010105685,-4.594657142200419
LSO,Lesotho,2007,2,2007.25,2007-Q2,0.010712449,-4.536348755863037
LSO,Lesotho,2007,3,2007.5,2007-Q3,0.01095181,-4.514250539575985
LSO,Lesotho,2007,4,2007.75,2007-Q4,0.011104143,-4.500436997058538
LSO,Lesotho,2008,1,2008.0,2008-Q1,0.012069938,-4.417037380588458
LSO,Lesotho,2008,2,2008.25,2008-Q2,0.012719511,-4.3646181652053535
LSO,Lesotho,2008,3,2008.5,2008-Q3,0.012431784,-4.3874988600251585
LSO,Lesotho,2008,4,2008.75,2008-Q4,0.011517458,-4.463891307785553
LSO,Lesotho,2009,1,2009.0,2009-Q1,0.011058726,-4.504535479396229
LSO,Lesotho,2009,2,2009.25,2009-Q2,0.010321766,-4.573500409537759
LSO,Lesotho,2009,3,2009.5,2009-Q3,0.010315554,-4.574102425709202
LSO,Lesotho,2009,4,2009.75,2009-Q4,0.010634989,-4.543605864651111
LSO,Lesotho,2010,1,2010.0,2010-Q1,0.010094308,-4.59578357835344
LSO,Lesotho,2010,2,2010.25,2010-Q2,0.010043211,-4.600858395133167
LSO,Lesotho,2010,3,2010.5,2010-Q3,0.0099209109,-4.613110537304202
LSO,Lesotho,2010,4,2010.75,2010-Q4,0.0097439457,-4.631109140690222
LSO,Lesotho,2011,1,2011.0,2011-Q1,0.0093921116,-4.667885133513841
LSO,Lesotho,2011,2,2011.25,2011-Q2,0.0094506843,-4.661668127399746
LSO,Lesotho,2011,3,2011.5,2011-Q3,0.0093424674,-4.673184886040747
LSO,Lesotho,2011,4,2011.75,2011-Q4,0.0094336327,-4.663474028522266
LSO,Lesotho,2012,1,2012.0,2012-Q1,0.009402127,-4.666819338707122
LSO,Lesotho,2012,2,2012.25,2012-Q2,0.0092228511,-4.686071059280432
LSO,Lesotho,2012,3,2012.5,2012-Q3,0.0090173148,-4.708608683240567
LSO,Lesotho,2012,4,2012.75,2012-Q4,0.0088241119,-4.73026731578768
LSO,Lesotho,2013,1,2013.0,2013-Q1,0.0086308261,-4.752415054250227
LSO,Lesotho,2013,2,2013.25,2013-Q2,0.0083716558,-4.782903588478147
LSO,Lesotho,2013,3,2013.5,2013-Q3,0.008491287,-4.768714700041493
LSO,Lesotho,2013,4,2013.75,2013-Q4,0.0085911853,-4.757018566474902
LSO,Lesotho,2014,1,2014.0,2014-Q1,0.0086728036,-4.747563172526419
LSO,Lesotho,2014,2,2014.25,2014-Q2,0.0085578393,-4.760907538915627
LSO,Lesotho,2014,3,2014.5,2014-Q3,0.008505892,-4.766996179151123
LSO,Lesotho,2014,4,2014.75,2014-Q4,0.0085844425,-4.7578037255881425
LSO,Lesotho,2015,1,2015.0,2015-Q1,0.0087486627,-4.738854424578678
LSO,Lesotho,2015,2,2015.25,2015-Q2,0.0088243205,-4.730243676294349
LSO,Lesotho,2015,3,2015.5,2015-Q3,0.0088801635,-4.723935309985398
LSO,Lesotho,2015,4,2015.75,2015-Q4,0.0085482439,-4.762029408942121
